A;MES;CATEGORIA;TIPO;DISTRITO;PROVINCIA;LUGAR ;SITIOTURISTICO;ACTIVIDAD;NUMVISITANTES;PROVENIENCIA;PRECIO
2022;abril;Aventura;exonerado;Independencia;Huaraz;Llaca;nevados Ocshapalca y Vallunaraju;alpinismo;0;local;15
2022;abril;Aventura;exonerado;Independencia;Huaraz;Llaca;nevados Ocshapalca y Vallunaraju;alpinismo;0;nacional;75
2022;abril;Aventura;exonerado;Independencia;Huaraz;Llaca;nevados Ocshapalca y Vallunaraju;alpinismo;0;extranjero;150
2022;abril;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;1303;local;15
2022;abril;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;851;nacional;75
2022;abril;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;35;extranjero;150
2022;abril;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;22;local;15
2022;abril;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;0;nacional;75
2022;abril;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;0;extranjero;150
2022;abril;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;0;local;15
2022;abril;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;247;nacional;75
2022;abril;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;61;extranjero;150
2022;abril;Aventura;exonerado;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;0;local;15
2022;abril;Aventura;exonerado;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;19;nacional;75
2022;abril;Aventura;exonerado;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;86;extranjero;150
2022;abril;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;local;15
2022;abril;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;nacional;75
2022;abril;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;extranjero;150
2022;abril;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;local;15
2022;abril;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;nacional;75
2022;abril;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;extranjero;150
2022;abril;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;local;15
2022;abril;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;nacional;75
2022;abril;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;extranjero;150
2022;abril;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;local;15
2022;abril;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;nacional;75
2022;abril;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;extranjero;150
2022;abril;Aventura;Con boleto ;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;local;15
2022;abril;Aventura;Con boleto ;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;nacional;75
2022;abril;Aventura;Con boleto ;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;extranjero;150
2022;abril;Aventura;exonerado;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;local;15
2022;abril;Aventura;exonerado;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;nacional;75
2022;abril;Aventura;exonerado;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;extranjero;150
2022;abril;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;0;local;15
2022;abril;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;0;nacional;75
2022;abril;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;0;extranjero;150
2022;abril;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;0;local;15
2022;abril;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;0;nacional;75
2022;abril;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;0;extranjero;150
2022;abril;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;0;local;15
2022;abril;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;0;nacional;75
2022;abril;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;44;extranjero;150
2022;abril;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;0;local;15
2022;abril;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;0;nacional;75
2022;abril;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;0;extranjero;150
2022;mayo;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 69;Turismo;1217;local;15
2022;mayo;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 70;Turismo;5975;nacional;75
2022;mayo;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 70;Turismo;1729;extranjero;150
2022;mayo;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 71;Turismo;646;local;15
2022;mayo;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 72;Turismo;0;nacional;75
2022;mayo;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 72;Turismo;0;extranjero;150
2022;mayo;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;nevados ;alpinismo;0;local;15
2022;mayo;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;nevados ;alpinismo;28;nacional;75
2022;mayo;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;nevados ;alpinismo;414;extranjero;150
2022;mayo;Aventura;exonerado;Yungay;Yungay;Llanganuco;nevados ;alpinismo;0;local;15
2022;mayo;Aventura;exonerado;Yungay;Yungay;Llanganuco;nevados ;alpinismo;1;nacional;75
2022;mayo;Aventura;exonerado;Yungay;Yungay;Llanganuco;nevados ;alpinismo;37;extranjero;150
2022;mayo;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;460;local;15
2022;mayo;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;2766;nacional;75
2022;mayo;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;639;extranjero;150
2022;mayo;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;272;local;15
2022;mayo;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;0;nacional;75
2022;mayo;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;0;extranjero;150
2022;mayo;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;nevados ;alpinismo;0;local;15
2022;mayo;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;nevados ;alpinismo;0;nacional;75
2022;mayo;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;nevados ;alpinismo;0;extranjero;150
2022;mayo;Aventura;exonerado;Huaraz;Huaraz;Ishinca;nevados ;alpinismo;0;local;15
2022;mayo;Aventura;exonerado;Huaraz;Huaraz;Ishinca;nevados ;alpinismo;0;nacional;75
2022;mayo;Aventura;exonerado;Huaraz;Huaraz;Ishinca;nevados ;alpinismo;0;extranjero;150
2022;mayo;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;local;15
2022;mayo;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;nacional;75
2022;mayo;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;extranjero;150
2022;mayo;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;1638;local;15
2022;mayo;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;254;nacional;75
2022;mayo;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;2;extranjero;150
2022;mayo;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;354;local;15
2022;mayo;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;389;nacional;75
2022;mayo;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;636;extranjero;150
2022;mayo;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;66;local;15
2022;mayo;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;0;nacional;75
2022;mayo;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;0;extranjero;150
2022;mayo;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca y Cojup;Treking ;0;local;15
2022;mayo;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca y Cojup;Treking ;0;nacional;75
2022;mayo;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca y Cojup;Treking ;0;extranjero;150
2022;mayo;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca y Cojup;Treking ;0;local;15
2022;mayo;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca y Cojup;Treking ;0;nacional;75
2022;mayo;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca y Cojup;Treking ;0;extranjero;150
2022;mayo;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;151;local;15
2022;mayo;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;133;nacional;75
2022;mayo;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;136;extranjero;150
2022;mayo;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;91;local;15
2022;mayo;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;nacional;75
2022;mayo;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;extranjero;150
2022;mayo;Aventura;Con boleto ;Independencia;Huaraz;Llaca;nevados Ocshapalca y Vallunaraju;alpinismo;0;local;15
2022;mayo;Aventura;Con boleto ;Independencia;Huaraz;Llaca;nevados Ocshapalca y Vallunaraju;alpinismo;0;nacional;75
2022;mayo;Aventura;Con boleto ;Independencia;Huaraz;Llaca;nevados Ocshapalca y Vallunaraju;alpinismo;0;extranjero;150
2022;mayo;Aventura;exonerado;Independencia;Huaraz;Llaca;nevados Ocshapalca y Vallunaraju;alpinismo;0;local;15
2022;mayo;Aventura;exonerado;Independencia;Huaraz;Llaca;nevados Ocshapalca y Vallunaraju;alpinismo;0;nacional;75
2022;mayo;Aventura;exonerado;Independencia;Huaraz;Llaca;nevados Ocshapalca y Vallunaraju;alpinismo;0;extranjero;150
2022;mayo;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;768;local;15
2022;mayo;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;406;nacional;75
2022;mayo;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;45;extranjero;150
2022;mayo;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;51;local;15
2022;mayo;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;0;nacional;75
2022;mayo;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;0;extranjero;150
2022;mayo;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;0;local;15
2022;mayo;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;149;nacional;75
2022;mayo;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;237;extranjero;150
2022;mayo;Aventura;exonerado;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;0;local;15
2022;mayo;Aventura;exonerado;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;0;nacional;75
2022;mayo;Aventura;exonerado;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;43;extranjero;150
2022;mayo;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;local;15
2022;mayo;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;nacional;75
2022;mayo;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;extranjero;150
2022;mayo;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;local;15
2022;mayo;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;nacional;75
2022;mayo;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;extranjero;150
2022;mayo;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;local;15
2022;mayo;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;nacional;75
2022;mayo;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;extranjero;150
2022;mayo;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;local;15
2022;mayo;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;nacional;75
2022;mayo;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;extranjero;150
2022;mayo;Aventura;Con boleto ;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;local;15
2022;mayo;Aventura;Con boleto ;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;nacional;75
2022;mayo;Aventura;Con boleto ;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;extranjero;150
2022;mayo;Aventura;exonerado;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;local;15
2022;mayo;Aventura;exonerado;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;nacional;75
2022;mayo;Aventura;exonerado;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;extranjero;150
2022;mayo;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;0;local;15
2022;mayo;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;9;nacional;75
2022;mayo;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;39;extranjero;150
2022;mayo;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;0;local;15
2022;mayo;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;0;nacional;75
2022;mayo;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;0;extranjero;150
2022;mayo;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;2;local;15
2022;mayo;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;3;nacional;75
2022;mayo;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;101;extranjero;150
2022;mayo;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;0;local;15
2022;mayo;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;0;nacional;75
2022;mayo;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;0;extranjero;150
2022;junio;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 69;Turismo;1040;local;15
2022;junio;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 70;Turismo;4068;nacional;75
2022;junio;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 70;Turismo;1517;extranjero;150
2022;junio;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 71;Turismo;506;local;15
2022;junio;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 72;Turismo;0;nacional;75
2022;junio;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 72;Turismo;0;extranjero;150
2022;junio;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;nevados ;alpinismo;0;local;15
2022;junio;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;nevados ;alpinismo;27;nacional;75
2022;junio;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;nevados ;alpinismo;447;extranjero;150
2022;junio;Aventura;exonerado;Yungay;Yungay;Llanganuco;nevados ;alpinismo;0;local;15
2022;junio;Aventura;exonerado;Yungay;Yungay;Llanganuco;nevados ;alpinismo;3;nacional;75
2022;junio;Aventura;exonerado;Yungay;Yungay;Llanganuco;nevados ;alpinismo;83;extranjero;150
2022;junio;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;320;local;15
2022;junio;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;1829;nacional;75
2022;junio;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;683;extranjero;150
2022;junio;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;171;local;15
2022;junio;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;0;nacional;75
2022;junio;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;0;extranjero;150
2022;junio;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;nevados ;alpinismo;0;local;15
2022;junio;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;nevados ;alpinismo;4;nacional;75
2022;junio;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;nevados ;alpinismo;90;extranjero;150
2022;junio;Aventura;exonerado;Huaraz;Huaraz;Ishinca;nevados ;alpinismo;0;local;15
2022;junio;Aventura;exonerado;Huaraz;Huaraz;Ishinca;nevados ;alpinismo;0;nacional;75
2022;junio;Aventura;exonerado;Huaraz;Huaraz;Ishinca;nevados ;alpinismo;0;extranjero;150
2022;junio;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;local;15
2022;junio;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;nacional;75
2022;junio;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;extranjero;150
2022;junio;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;968;local;15
2022;junio;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;166;nacional;75
2022;junio;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;extranjero;150
2022;junio;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;0;local;15
2022;junio;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;0;nacional;75
2022;junio;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;0;extranjero;150
2022;junio;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;0;local;15
2022;junio;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;0;nacional;75
2022;junio;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;0;extranjero;150
2022;junio;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca y Cojup;Treking ;270;local;15
2022;junio;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca y Cojup;Treking ;422;nacional;75
2022;junio;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca y Cojup;Treking ;736;extranjero;150
2022;junio;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca y Cojup;Treking ;46;local;15
2022;junio;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca y Cojup;Treking ;0;nacional;75
2022;junio;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca y Cojup;Treking ;62;extranjero;150
2022;junio;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;98;local;15
2022;junio;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;104;nacional;75
2022;junio;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;209;extranjero;150
2022;junio;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;1;local;15
2022;junio;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;nacional;75
2022;junio;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;extranjero;150
2022;junio;Aventura;Con boleto ;Independencia;Huaraz;Llaca;nevados Ocshapalca y Vallunaraju;alpinismo;0;local;15
2022;junio;Aventura;Con boleto ;Independencia;Huaraz;Llaca;nevados Ocshapalca y Vallunaraju;alpinismo;0;nacional;75
2022;junio;Aventura;Con boleto ;Independencia;Huaraz;Llaca;nevados Ocshapalca y Vallunaraju;alpinismo;0;extranjero;150
2022;junio;Aventura;exonerado;Independencia;Huaraz;Llaca;nevados Ocshapalca y Vallunaraju;alpinismo;0;local;15
2022;junio;Aventura;exonerado;Independencia;Huaraz;Llaca;nevados Ocshapalca y Vallunaraju;alpinismo;0;nacional;75
2022;junio;Aventura;exonerado;Independencia;Huaraz;Llaca;nevados Ocshapalca y Vallunaraju;alpinismo;0;extranjero;150
2022;junio;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;366;local;15
2022;junio;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;308;nacional;75
2022;junio;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;71;extranjero;150
2022;junio;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;36;local;15
2022;junio;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;0;nacional;75
2022;junio;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;0;extranjero;150
2022;junio;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;0;local;15
2022;junio;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;286;nacional;75
2022;junio;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;247;extranjero;150
2022;junio;Aventura;exonerado;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;2;local;15
2022;junio;Aventura;exonerado;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;2;nacional;75
2022;junio;Aventura;exonerado;Shilla;Carhuaz;Ulta;nevado Contrahierbas;alpinismo;38;extranjero;150
2022;junio;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;local;15
2022;junio;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;nacional;75
2022;junio;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;extranjero;150
2022;junio;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;local;15
2022;junio;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;nacional;75
2022;junio;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;extranjero;150
2022;junio;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;local;15
2022;junio;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;nacional;75
2022;junio;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;extranjero;150
2022;junio;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;local;15
2022;junio;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;nacional;75
2022;junio;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;extranjero;150
2022;junio;Aventura;Con boleto ;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;local;15
2022;junio;Aventura;Con boleto ;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;nacional;75
2022;junio;Aventura;Con boleto ;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;extranjero;150
2022;junio;Aventura;exonerado;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;local;15
2022;junio;Aventura;exonerado;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;nacional;75
2022;junio;Aventura;exonerado;Caraz;Huaylas;Paron;nevado Artesonraju;alpinismo;0;extranjero;150
2022;junio;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;0;local;15
2022;junio;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;3;nacional;75
2022;junio;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;72;extranjero;150
2022;junio;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;0;local;15
2022;junio;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;0;nacional;75
2022;junio;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Santa Cruz y Huaripampa;trekking ;0;extranjero;150
2022;junio;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;16;local;15
2022;junio;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;0;nacional;75
2022;junio;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;164;extranjero;150
2022;junio;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;0;local;15
2022;junio;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;0;nacional;75
2022;junio;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa y Santa Cruz;trekking ;1;extranjero;150
2022;julio;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 69;Turismo;1759;local;15
2022;julio;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 70;Turismo;16834;nacional;75
2022;julio;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 70;Turismo;2057;extranjero;150
